title,authors,year,venue,citation_count,doi,arxiv_id,source,source_id,primary_category,categories,abstract,url,pdf_url
Universal halting times in optimization and machine learning,Levent Sagun; Thomas Trogdon; Yann LeCun,2015,,0,10.1090/qam/1483,1511.06444,arxiv,1511.06444,cs.LG,cs.LG; math.NA; math.PR,"The authors present empirical distributions for the halting time (measured by the number of iterations to reach a given accuracy) of optimization algorithms applied to two random systems: spin glasses and deep learning. Given an algorithm, which we take to be both the optimization routine and the form of the random landscape, the fluctuations of the halting time follow a distribution that, after centering and scaling, remains unchanged even when the distribution on the landscape is changed. We observe two qualitative classes: A Gumbel-like distribution that appears in Google searches, human decision times, the QR eigenvalue algorithm and spin glasses, and a Gaussian-like distribution that appears in conjugate gradient method, deep network with MNIST input data and deep network with random input data. This empirical evidence suggests presence of a class of distributions for which the halting time is independent of the underlying distribution under some conditions.",https://arxiv.org/abs/1511.06444v3,https://arxiv.org/pdf/1511.06444v3
Super-Resolution with Deep Convolutional Sufficient Statistics,Joan Bruna; Pablo Sprechmann; Yann LeCun,2015,,0,,1511.05666,arxiv,1511.05666,cs.CV,cs.CV,"Inverse problems in image and audio, and super-resolution in particular, can be seen as high-dimensional structured prediction problems, where the goal is to characterize the conditional distribution of a high-resolution output given its low-resolution corrupted observation. When the scaling ratio is small, point estimates achieve impressive performance, but soon they suffer from the regression-to-the-mean problem, result of their inability to capture the multi-modality of this conditional distribution. Modeling high-dimensional image and audio distributions is a hard task, requiring both the ability to model complex geometrical structures and textured regions. In this paper, we propose to use as conditional model a Gibbs distribution, where its sufficient statistics are given by deep convolutional neural networks. The features computed by the network are stable to local deformation, and have reduced variance when the input is a stationary texture. These properties imply that the resulting sufficient statistics minimize the uncertainty of the target signals given the degraded observations, while being highly informative. The filters of the CNN are initialized by multiscale complex wavelets, and then we propose an algorithm to fine-tune them by estimating the gradient of the conditional log-likelihood, which bears some similarities with Generative Adversarial Networks. We evaluate experimentally the proposed approach in the image super-resolution task, but the approach is general and could be used in other challenging ill-posed problems such as audio bandwidth extension.",https://arxiv.org/abs/1511.05666v4,https://arxiv.org/pdf/1511.05666v4
Deep multi-scale video prediction beyond mean square error,Michael Mathieu; Camille Couprie; Yann LeCun,2015,,0,,1511.05440,arxiv,1511.05440,cs.LG,cs.LG; cs.CV; stat.ML,"Learning to predict future images from a video sequence involves the construction of an internal representation that models the image evolution accurately, and therefore, to some degree, its content and dynamics. This is why pixel-space video prediction may be viewed as a promising avenue for unsupervised feature learning. In addition, while optical flow has been a very studied problem in computer vision for a long time, future frame prediction is rarely approached. Still, many vision applications could benefit from the knowledge of the next frames of videos, that does not require the complexity of tracking every pixel trajectories. In this work, we train a convolutional network to generate future frames given an input sequence. To deal with the inherently blurry predictions obtained from the standard Mean Squared Error (MSE) loss function, we propose three different and complementary feature learning strategies: a multi-scale architecture, an adversarial training method, and an image gradient difference loss function. We compare our predictions to different published results based on recurrent neural networks on the UCF101 dataset",https://arxiv.org/abs/1511.05440v6,https://arxiv.org/pdf/1511.05440v6
Binary embeddings with structured hashed projections,Anna Choromanska; Krzysztof Choromanski; Mariusz Bojarski; Tony Jebara; Sanjiv Kumar; Yann LeCun,2015,,0,,1511.05212,arxiv,1511.05212,cs.LG,cs.LG,"We consider the hashing mechanism for constructing binary embeddings, that involves pseudo-random projections followed by nonlinear (sign function) mappings. The pseudo-random projection is described by a matrix, where not all entries are independent random variables but instead a fixed ""budget of randomness"" is distributed across the matrix. Such matrices can be efficiently stored in sub-quadratic or even linear space, provide reduction in randomness usage (i.e. number of required random values), and very often lead to computational speed ups. We prove several theoretical results showing that projections via various structured matrices followed by nonlinear mappings accurately preserve the angular distance between input high-dimensional vectors. To the best of our knowledge, these results are the first that give theoretical ground for the use of general structured matrices in the nonlinear setting. In particular, they generalize previous extensions of the Johnson-Lindenstrauss lemma and prove the plausibility of the approach that was so far only heuristically confirmed for some special structured matrices. Consequently, we show that many structured matrices can be used as an efficient information compression mechanism. Our findings build a better understanding of certain deep architectures, which contain randomly weighted and untrained layers, and yet achieve high performance on different learning tasks. We empirically verify our theoretical findings and show the dependence of learning via structured hashed projections on the performance of neural network as well as nearest neighbor classifier.",https://arxiv.org/abs/1511.05212v5,https://arxiv.org/pdf/1511.05212v5
Universum Prescription: Regularization using Unlabeled Data,Xiang Zhang; Yann LeCun,2015,,0,,1511.03719,arxiv,1511.03719,cs.LG,cs.LG,"This paper shows that simply prescribing ""none of the above"" labels to unlabeled data has a beneficial regularization effect to supervised learning. We call it universum prescription by the fact that the prescribed labels cannot be one of the supervised labels. In spite of its simplicity, universum prescription obtained competitive results in training deep convolutional networks for CIFAR-10, CIFAR-100, STL-10 and ImageNet datasets. A qualitative justification of these approaches using Rademacher complexity is presented. The effect of a regularization parameter -- probability of sampling from unlabeled data -- is also studied empirically.",https://arxiv.org/abs/1511.03719v7,https://arxiv.org/pdf/1511.03719v7
Stereo Matching by Training a Convolutional Neural Network to Compare Image Patches,Jure Žbontar; Yann LeCun,2015,,0,,1510.05970,arxiv,1510.05970,cs.CV,cs.CV; cs.LG; cs.NE,"We present a method for extracting depth information from a rectified image pair. Our approach focuses on the first stage of many stereo algorithms: the matching cost computation. We approach the problem by learning a similarity measure on small image patches using a convolutional neural network. Training is carried out in a supervised manner by constructing a binary classification data set with examples of similar and dissimilar pairs of patches. We examine two network architectures for this task: one tuned for speed, the other for accuracy. The output of the convolutional neural network is used to initialize the stereo matching cost. A series of post-processing steps follow: cross-based cost aggregation, semiglobal matching, a left-right consistency check, subpixel enhancement, a median filter, and a bilateral filter. We evaluate our method on the KITTI 2012, KITTI 2015, and Middlebury stereo data sets and show that it outperforms other approaches on all three data sets.",https://arxiv.org/abs/1510.05970v2,https://arxiv.org/pdf/1510.05970v2
Very Deep Multilingual Convolutional Neural Networks for LVCSR,Tom Sercu; Christian Puhrsch; Brian Kingsbury; Yann LeCun,2015,,0,,1509.08967,arxiv,1509.08967,cs.CL,cs.CL; cs.NE,"Convolutional neural networks (CNNs) are a standard component of many current state-of-the-art Large Vocabulary Continuous Speech Recognition (LVCSR) systems. However, CNNs in LVCSR have not kept pace with recent advances in other domains where deeper neural networks provide superior performance. In this paper we propose a number of architectural advances in CNNs for LVCSR. First, we introduce a very deep convolutional network architecture with up to 14 weight layers. There are multiple convolutional layers before each pooling layer, with small 3x3 kernels, inspired by the VGG Imagenet 2014 architecture. Then, we introduce multilingual CNNs with multiple untied layers. Finally, we introduce multi-scale input features aimed at exploiting more context at negligible computational cost. We evaluate the improvements first on a Babel task for low resource speech recognition, obtaining an absolute 5.77% WER improvement over the baseline PLP DNN by training our CNN on the combined data of six different languages. We then evaluate the very deep CNNs on the Hub5'00 benchmark (using the 262 hours of SWB-1 training data) achieving a word error rate of 11.8% after cross-entropy training, a 1.4% WER improvement (10.6% relative) over the best published CNN result so far.",https://arxiv.org/abs/1509.08967v2,https://arxiv.org/pdf/1509.08967v2
High Performance Computer Acoustic Data Accelerator: A New System for Exploring Marine Mammal Acoustics for Big Data Applications,Peter Dugan; John Zollweg; Marian Popescu; Denise Risch; Herve Glotin; Yann LeCun; and Christopher Clark,2015,,0,,1509.03591,arxiv,1509.03591,cs.DC,cs.DC,"This paper presents a new software model designed for distributed sonic signal detection runtime using machine learning algorithms called DeLMA. A new algorithm--Acoustic Data-mining Accelerator (ADA)--is also presented. ADA is a robust yet scalable solution for efficiently processing big sound archives using distributing computing technologies. Together, DeLMA and the ADA algorithm provide a powerful tool currently being used by the Bioacoustics Research Program (BRP) at the Cornell Lab of Ornithology, Cornell University. This paper provides a high level technical overview of the system, and discusses various aspects of the design. Basic runtime performance and project summary are presented. The DeLMA-ADA baseline performance comparing desktop serial configuration to a 64 core distributed HPC system shows as much as a 44 times faster increase in runtime execution. Performance tests using 48 cores on the HPC shows a 9x to 12x efficiency over a 4 core desktop solution. Project summary results for 19 east coast deployments show that the DeLMA-ADA solution has processed over three million channel hours of sound to date.",https://arxiv.org/abs/1509.03591v1,https://arxiv.org/pdf/1509.03591v1
Character-level Convolutional Networks for Text Classification,Xiang Zhang; Junbo Zhao; Yann LeCun,2015,,0,,1509.01626,arxiv,1509.01626,cs.LG,cs.LG; cs.CL,"This article offers an empirical exploration on the use of character-level convolutional networks (ConvNets) for text classification. We constructed several large-scale datasets to show that character-level convolutional networks could achieve state-of-the-art or competitive results. Comparisons are offered against traditional models such as bag of words, n-grams and their TFIDF variants, and deep learning models such as word-based ConvNets and recurrent neural networks.",https://arxiv.org/abs/1509.01626v3,https://arxiv.org/pdf/1509.01626v3
Deep Convolutional Networks on Graph-Structured Data,Mikael Henaff; Joan Bruna; Yann LeCun,2015,,0,,1506.05163,arxiv,1506.05163,cs.LG,cs.LG; cs.CV; cs.NE,"Deep Learning's recent successes have mostly relied on Convolutional Networks, which exploit fundamental statistical properties of images, sounds and video data: the local stationarity and multi-scale compositional structure, that allows expressing long range interactions in terms of shorter, localized interactions. However, there exist other important examples, such as text documents or bioinformatic data, that may lack some or all of these strong statistical regularities.   In this paper we consider the general question of how to construct deep architectures with small learning complexity on general non-Euclidean domains, which are typically unknown and need to be estimated from the data. In particular, we develop an extension of Spectral Networks which incorporates a Graph Estimation procedure, that we test on large-scale classification problems, matching or improving over Dropout Networks with far less parameters to estimate.",https://arxiv.org/abs/1506.05163v1,https://arxiv.org/pdf/1506.05163v1
Learning to Linearize Under Uncertainty,Ross Goroshin; Michael Mathieu; Yann LeCun,2015,,0,,1506.03011,arxiv,1506.03011,cs.CV,cs.CV,"Training deep feature hierarchies to solve supervised learning tasks has achieved state of the art performance on many problems in computer vision. However, a principled way in which to train such hierarchies in the unsupervised setting has remained elusive. In this work we suggest a new architecture and loss for training deep feature hierarchies that linearize the transformations observed in unlabeled natural video sequences. This is done by training a generative model to predict video frames. We also address the problem of inherent uncertainty in prediction by introducing latent variables that are non-deterministic functions of the input into the network architecture.",https://arxiv.org/abs/1506.03011v2,https://arxiv.org/pdf/1506.03011v2
Stacked What-Where Auto-encoders,Junbo Zhao; Michael Mathieu; Ross Goroshin; Yann LeCun,2015,,0,,1506.02351,arxiv,1506.02351,stat.ML,stat.ML; cs.LG; cs.NE,"We present a novel architecture, the ""stacked what-where auto-encoders"" (SWWAE), which integrates discriminative and generative pathways and provides a unified approach to supervised, semi-supervised and unsupervised learning without relying on sampling during training. An instantiation of SWWAE uses a convolutional net (Convnet) (LeCun et al. (1998)) to encode the input, and employs a deconvolutional net (Deconvnet) (Zeiler et al. (2010)) to produce the reconstruction. The objective function includes reconstruction terms that induce the hidden states in the Deconvnet to be similar to those of the Convnet. Each pooling layer produces two sets of variables: the ""what"" which are fed to the next layer, and its complementary variable ""where"" that are fed to the corresponding layer in the generative decoder.",https://arxiv.org/abs/1506.02351v8,https://arxiv.org/pdf/1506.02351v8
Unsupervised Feature Learning from Temporal Data,Ross Goroshin; Joan Bruna; Jonathan Tompson; David Eigen; Yann LeCun,2015,,0,,1504.02518,arxiv,1504.02518,cs.CV,cs.CV; cs.LG,"Current state-of-the-art classification and detection algorithms rely on supervised training. In this work we study unsupervised feature learning in the context of temporally coherent video data. We focus on feature learning from unlabeled video data, using the assumption that adjacent video frames contain semantically similar information. This assumption is exploited to train a convolutional pooling auto-encoder regularized by slowness and sparsity. We establish a connection between slow feature learning to metric learning and show that the trained encoder can be used to define a more temporally and semantically coherent metric.",https://arxiv.org/abs/1504.02518v2,https://arxiv.org/pdf/1504.02518v2
A mathematical motivation for complex-valued convolutional networks,Joan Bruna; Soumith Chintala; Yann LeCun; Serkan Piantino; Arthur Szlam; Mark Tygert,2015,,0,,1503.03438,arxiv,1503.03438,cs.LG,cs.LG; cs.NE; stat.ML,"A complex-valued convolutional network (convnet) implements the repeated application of the following composition of three operations, recursively applying the composition to an input vector of nonnegative real numbers: (1) convolution with complex-valued vectors followed by (2) taking the absolute value of every entry of the resulting vectors followed by (3) local averaging. For processing real-valued random vectors, complex-valued convnets can be viewed as ""data-driven multiscale windowed power spectra,"" ""data-driven multiscale windowed absolute spectra,"" ""data-driven multiwavelet absolute values,"" or (in their most general configuration) ""data-driven nonlinear multiwavelet packets."" Indeed, complex-valued convnets can calculate multiscale windowed spectra when the convnet filters are windowed complex-valued exponentials. Standard real-valued convnets, using rectified linear units (ReLUs), sigmoidal (for example, logistic or tanh) nonlinearities, max. pooling, etc., do not obviously exhibit the same exact correspondence with data-driven wavelets (whereas for complex-valued convnets, the correspondence is much more than just a vague analogy). Courtesy of the exact correspondence, the remarkably rich and rigorous body of mathematical analysis for wavelets applies directly to (complex-valued) convnets.",https://arxiv.org/abs/1503.03438v3,https://arxiv.org/pdf/1503.03438v3
Text Understanding from Scratch,Xiang Zhang; Yann LeCun,2015,,0,,1502.01710,arxiv,1502.01710,cs.LG,cs.LG; cs.CL,"This article demontrates that we can apply deep learning to text understanding from character-level inputs all the way up to abstract text concepts, using temporal convolutional networks (ConvNets). We apply ConvNets to various large-scale datasets, including ontology classification, sentiment analysis, and text categorization. We show that temporal ConvNets can achieve astonishing performance without the knowledge of words, phrases, sentences and any other syntactic or semantic structures with regards to a human language. Evidence shows that our models can work for both English and Chinese.",https://arxiv.org/abs/1502.01710v5,https://arxiv.org/pdf/1502.01710v5
Fast Convolutional Nets With fbfft: A GPU Performance Evaluation,Nicolas Vasilache; Jeff Johnson; Michael Mathieu; Soumith Chintala; Serkan Piantino; Yann LeCun,2014,,0,,1412.7580,arxiv,1412.7580,cs.LG,cs.LG; cs.DC; cs.NE,"We examine the performance profile of Convolutional Neural Network training on the current generation of NVIDIA Graphics Processing Units. We introduce two new Fast Fourier Transform convolution implementations: one based on NVIDIA's cuFFT library, and another based on a Facebook authored FFT implementation, fbfft, that provides significant speedups over cuFFT (over 1.5x) for whole CNNs. Both of these convolution implementations are available in open source, and are faster than NVIDIA's cuDNN implementation for many common convolutional layers (up to 23.5x for some synthetic kernel configurations). We discuss different performance regimes of convolutions, comparing areas where straightforward time domain convolutions outperform Fourier frequency domain convolutions. Details on algorithmic applications of NVIDIA GPU hardware specifics in the implementation of fbfft are also provided.",https://arxiv.org/abs/1412.7580v3,https://arxiv.org/pdf/1412.7580v3
Audio Source Separation with Discriminative Scattering Networks,Pablo Sprechmann; Joan Bruna; Yann LeCun,2014,,0,,1412.7022,arxiv,1412.7022,cs.SD,cs.SD; cs.LG,"In this report we describe an ongoing line of research for solving single-channel source separation problems. Many monaural signal decomposition techniques proposed in the literature operate on a feature space consisting of a time-frequency representation of the input data. A challenge faced by these approaches is to effectively exploit the temporal dependencies of the signals at scales larger than the duration of a time-frame. In this work we propose to tackle this problem by modeling the signals using a time-frequency representation with multiple temporal resolutions. The proposed representation consists of a pyramid of wavelet scattering operators, which generalizes Constant Q Transforms (CQT) with extra layers of convolution and complex modulus. We first show that learning standard models with this multi-resolution setting improves source separation results over fixed-resolution methods. As study case, we use Non-Negative Matrix Factorizations (NMF) that has been widely considered in many audio application. Then, we investigate the inclusion of the proposed multi-resolution setting into a discriminative training regime. We discuss several alternatives using different deep neural network architectures.",https://arxiv.org/abs/1412.7022v3,https://arxiv.org/pdf/1412.7022v3
Deep learning with Elastic Averaging SGD,Sixin Zhang; Anna Choromanska; Yann LeCun,2014,,0,,1412.6651,arxiv,1412.6651,cs.LG,cs.LG; stat.ML,"We study the problem of stochastic optimization for deep learning in the parallel computing environment under communication constraints. A new algorithm is proposed in this setting where the communication and coordination of work among concurrent processes (local workers), is based on an elastic force which links the parameters they compute with a center variable stored by the parameter server (master). The algorithm enables the local workers to perform more exploration, i.e. the algorithm allows the local variables to fluctuate further from the center variable by reducing the amount of communication between local workers and the master. We empirically demonstrate that in the deep learning setting, due to the existence of many local optima, allowing more exploration can lead to the improved performance. We propose synchronous and asynchronous variants of the new algorithm. We provide the stability analysis of the asynchronous variant in the round-robin scheme and compare it with the more common parallelized method ADMM. We show that the stability of EASGD is guaranteed when a simple stability condition is satisfied, which is not the case for ADMM. We additionally propose the momentum-based version of our algorithm that can be applied in both synchronous and asynchronous settings. Asynchronous variant of the algorithm is applied to train convolutional neural networks for image classification on the CIFAR and ImageNet datasets. Experiments demonstrate that the new algorithm accelerates the training of deep architectures compared to DOWNPOUR and other common baseline approaches and furthermore is very communication efficient.",https://arxiv.org/abs/1412.6651v8,https://arxiv.org/pdf/1412.6651v8
Explorations on high dimensional landscapes,Levent Sagun; V. Ugur Guney; Gerard Ben Arous; Yann LeCun,2014,,0,,1412.6615,arxiv,1412.6615,stat.ML,stat.ML; cs.LG,Finding minima of a real valued non-convex function over a high dimensional space is a major challenge in science. We provide evidence that some such functions that are defined on high dimensional domains have a narrow band of values whose pre-image contains the bulk of its critical points. This is in contrast with the low dimensional picture in which this band is wide. Our simulations agree with the previous theoretical work on spin glasses that proves the existence of such a band when the dimension of the domain tends to infinity. Furthermore our experiments on teacher-student networks with the MNIST dataset establish a similar phenomenon in deep networks. We finally observe that both the gradient descent and the stochastic gradient descent methods can reach this level within the same number of steps.,https://arxiv.org/abs/1412.6615v4,https://arxiv.org/pdf/1412.6615v4
Unsupervised Learning of Spatiotemporally Coherent Metrics,Ross Goroshin; Joan Bruna; Jonathan Tompson; David Eigen; Yann LeCun,2014,,0,,1412.6056,arxiv,1412.6056,cs.CV,cs.CV,"Current state-of-the-art classification and detection algorithms rely on supervised training. In this work we study unsupervised feature learning in the context of temporally coherent video data. We focus on feature learning from unlabeled video data, using the assumption that adjacent video frames contain semantically similar information. This assumption is exploited to train a convolutional pooling auto-encoder regularized by slowness and sparsity. We establish a connection between slow feature learning to metric learning and show that the trained encoder can be used to define a more temporally and semantically coherent metric.",https://arxiv.org/abs/1412.6056v6,https://arxiv.org/pdf/1412.6056v6
The Loss Surfaces of Multilayer Networks,Anna Choromanska; Mikael Henaff; Michael Mathieu; Gérard Ben Arous; Yann LeCun,2014,,0,,1412.0233,arxiv,1412.0233,cs.LG,cs.LG,"We study the connection between the highly non-convex loss function of a simple model of the fully-connected feed-forward neural network and the Hamiltonian of the spherical spin-glass model under the assumptions of: i) variable independence, ii) redundancy in network parametrization, and iii) uniformity. These assumptions enable us to explain the complexity of the fully decoupled neural network through the prism of the results from random matrix theory. We show that for large-size decoupled networks the lowest critical values of the random loss function form a layered structure and they are located in a well-defined band lower-bounded by the global minimum. The number of local minima outside that band diminishes exponentially with the size of the network. We empirically verify that the mathematical model exhibits similar behavior as the computer simulations, despite the presence of high dependencies in real networks. We conjecture that both simulated annealing and SGD converge to the band of low critical points, and that all critical points found there are local minima of high quality measured by the test error. This emphasizes a major difference between large- and small-size networks where for the latter poor quality local minima have non-zero probability of being recovered. Finally, we prove that recovering the global minimum becomes harder as the network size increases and that it is in practice irrelevant as global minimum often leads to overfitting.",https://arxiv.org/abs/1412.0233v3,https://arxiv.org/pdf/1412.0233v3
Efficient Object Localization Using Convolutional Networks,Jonathan Tompson; Ross Goroshin; Arjun Jain; Yann LeCun; Christopher Bregler,2014,,0,,1411.4280,arxiv,1411.4280,cs.CV,cs.CV,"Recent state-of-the-art performance on human-body pose estimation has been achieved with Deep Convolutional Networks (ConvNets). Traditional ConvNet architectures include pooling and sub-sampling layers which reduce computational requirements, introduce invariance and prevent over-training. These benefits of pooling come at the cost of reduced localization accuracy. We introduce a novel architecture which includes an efficient `position refinement' model that is trained to estimate the joint offset location within a small region of the image. This refinement model is jointly trained in cascade with a state-of-the-art ConvNet model to achieve improved accuracy in human joint location estimation. We show that the variance of our detector approaches the variance of human annotations on the FLIC dataset and outperforms all existing approaches on the MPII-human-pose dataset.",https://arxiv.org/abs/1411.4280v3,https://arxiv.org/pdf/1411.4280v3
Differentially- and non-differentially-private random decision trees,Mariusz Bojarski; Anna Choromanska; Krzysztof Choromanski; Yann LeCun,2014,,0,,1410.6973,arxiv,1410.6973,cs.LG,cs.LG,"We consider supervised learning with random decision trees, where the tree construction is completely random. The method is popularly used and works well in practice despite the simplicity of the setting, but its statistical mechanism is not yet well-understood. In this paper we provide strong theoretical guarantees regarding learning with random decision trees. We analyze and compare three different variants of the algorithm that have minimal memory requirements: majority voting, threshold averaging and probabilistic averaging. The random structure of the tree enables us to adapt these methods to a differentially-private setting thus we also propose differentially-private versions of all three schemes. We give upper-bounds on the generalization error and mathematically explain how the accuracy depends on the number of random decision trees. Furthermore, we prove that only logarithmic (in the size of the dataset) number of independently selected random decision trees suffice to correctly classify most of the data, even when differential-privacy guarantees must be maintained. We empirically show that majority voting and threshold averaging give the best accuracy, also for conservative users requiring high privacy guarantees. Furthermore, we demonstrate that a simple majority voting rule is an especially good candidate for the differentially-private classifier since it is much less sensitive to the choice of forest parameters than other methods.",https://arxiv.org/abs/1410.6973v2,https://arxiv.org/pdf/1410.6973v2
MoDeep: A Deep Learning Framework Using Motion Features for Human Pose Estimation,Arjun Jain; Jonathan Tompson; Yann LeCun; Christoph Bregler,2014,,0,,1409.7963,arxiv,1409.7963,cs.CV,cs.CV; cs.LG; cs.NE,"In this work, we propose a novel and efficient method for articulated human pose estimation in videos using a convolutional network architecture, which incorporates both color and motion features. We propose a new human body pose dataset, FLIC-motion, that extends the FLIC dataset with additional motion features. We apply our architecture to this dataset and report significantly better performance than current state-of-the-art pose detection systems.",https://arxiv.org/abs/1409.7963v1,https://arxiv.org/pdf/1409.7963v1
Computing the Stereo Matching Cost with a Convolutional Neural Network,Jure Žbontar; Yann LeCun,2014,,0,10.1109/CVPR.2015.7298767,1409.4326,arxiv,1409.4326,cs.CV,cs.CV; cs.LG; cs.NE,"We present a method for extracting depth information from a rectified image pair. We train a convolutional neural network to predict how well two image patches match and use it to compute the stereo matching cost. The cost is refined by cross-based cost aggregation and semiglobal matching, followed by a left-right consistency check to eliminate errors in the occluded regions. Our stereo method achieves an error rate of 2.61 % on the KITTI stereo dataset and is currently (August 2014) the top performing method on this dataset.",https://arxiv.org/abs/1409.4326v2,https://arxiv.org/pdf/1409.4326v2
Joint Training of a Convolutional Network and a Graphical Model for Human Pose Estimation,Jonathan Tompson; Arjun Jain; Yann LeCun; Christoph Bregler,2014,,0,,1406.2984,arxiv,1406.2984,cs.CV,cs.CV,This paper proposes a new hybrid architecture that consists of a deep Convolutional Network and a Markov Random Field. We show how this architecture is successfully applied to the challenging problem of articulated human pose estimation in monocular images. The architecture can exploit structural domain constraints such as geometric relationships between body joint locations. We show that joint training of these two model paradigms improves performance and allows us to significantly outperform existing state-of-the-art techniques.,https://arxiv.org/abs/1406.2984v2,https://arxiv.org/pdf/1406.2984v2
Fast Approximation of Rotations and Hessians matrices,Michael Mathieu; Yann LeCun,2014,,0,,1404.7195,arxiv,1404.7195,cs.LG,cs.LG,"A new method to represent and approximate rotation matrices is introduced. The method represents approximations of a rotation matrix $Q$ with linearithmic complexity, i.e. with $\frac{1}{2}n\lg(n)$ rotations over pairs of coordinates, arranged in an FFT-like fashion. The approximation is ""learned"" using gradient descent. It allows to represent symmetric matrices $H$ as $QDQ^T$ where $D$ is a diagonal matrix. It can be used to approximate covariance matrix of Gaussian models in order to speed up inference, or to estimate and track the inverse Hessian of an objective function by relating changes in parameters to changes in gradient along the trajectory followed by the optimization procedure. Experiments were conducted to approximate synthetic matrices, covariance matrices of real data, and Hessian matrices of objective functions involved in machine learning problems.",https://arxiv.org/abs/1404.7195v1,https://arxiv.org/pdf/1404.7195v1
Exploiting Linear Structure Within Convolutional Networks for Efficient Evaluation,Remi Denton; Wojciech Zaremba; Joan Bruna; Yann LeCun; Rob Fergus,2014,,0,,1404.0736,arxiv,1404.0736,cs.CV,cs.CV; cs.LG,"We present techniques for speeding up the test-time evaluation of large convolutional networks, designed for object recognition tasks. These models deliver impressive accuracy but each image evaluation requires millions of floating point operations, making their deployment on smartphones and Internet-scale clusters problematic. The computation is dominated by the convolution operations in the lower layers of the model. We exploit the linear structure present within the convolutional filters to derive approximations that significantly reduce the required computation. Using large state-of-the-art models, we demonstrate we demonstrate speedups of convolutional layers on both CPU and GPU by a factor of 2x, while keeping the accuracy within 1% of the original model.",https://arxiv.org/abs/1404.0736v2,https://arxiv.org/pdf/1404.0736v2
"OverFeat: Integrated Recognition, Localization and Detection using Convolutional Networks",Pierre Sermanet; David Eigen; Xiang Zhang; Michael Mathieu; Rob Fergus; Yann LeCun,2013,,0,,1312.6229,arxiv,1312.6229,cs.CV,cs.CV,"We present an integrated framework for using Convolutional Networks for classification, localization and detection. We show how a multiscale and sliding window approach can be efficiently implemented within a ConvNet. We also introduce a novel deep learning approach to localization by learning to predict object boundaries. Bounding boxes are then accumulated rather than suppressed in order to increase detection confidence. We show that different tasks can be learned simultaneously using a single shared network. This integrated framework is the winner of the localization task of the ImageNet Large Scale Visual Recognition Challenge 2013 (ILSVRC2013) and obtained very competitive results for the detection and classifications tasks. In post-competition work, we establish a new state of the art for the detection task. Finally, we release a feature extractor from our best model called OverFeat.",https://arxiv.org/abs/1312.6229v4,https://arxiv.org/pdf/1312.6229v4
Spectral Networks and Locally Connected Networks on Graphs,Joan Bruna; Wojciech Zaremba; Arthur Szlam; Yann LeCun,2013,,0,,1312.6203,arxiv,1312.6203,cs.LG,cs.LG; cs.CV; cs.NE,"Convolutional Neural Networks are extremely efficient architectures in image and audio recognition tasks, thanks to their ability to exploit the local translational invariance of signal classes over their domain. In this paper we consider possible generalizations of CNNs to signals defined on more general domains without the action of a translation group. In particular, we propose two constructions, one based upon a hierarchical clustering of the domain, and another based on the spectrum of the graph Laplacian. We show through experiments that for low-dimensional graphs it is possible to learn convolutional layers with a number of parameters independent of the input size, resulting in efficient deep architectures.",https://arxiv.org/abs/1312.6203v3,https://arxiv.org/pdf/1312.6203v3
Fast Training of Convolutional Networks through FFTs,Michael Mathieu; Mikael Henaff; Yann LeCun,2013,,0,,1312.5851,arxiv,1312.5851,cs.CV,cs.CV; cs.LG; cs.NE,"Convolutional networks are one of the most widely employed architectures in computer vision and machine learning. In order to leverage their ability to learn complex functions, large amounts of data are required for training. Training a large convolutional network to produce state-of-the-art results can take weeks, even when using modern GPUs. Producing labels using a trained network can also be costly when dealing with web-scale datasets. In this work, we present a simple algorithm which accelerates training and inference by a significant factor, and can yield improvements of over an order of magnitude compared to existing state-of-the-art implementations. This is done by computing convolutions as pointwise products in the Fourier domain while reusing the same transformed feature map many times. The algorithm is implemented on a GPU architecture and addresses a number of related challenges.",https://arxiv.org/abs/1312.5851v5,https://arxiv.org/pdf/1312.5851v5
Understanding Deep Architectures using a Recursive Convolutional Network,David Eigen; Jason Rolfe; Rob Fergus; Yann LeCun,2013,,0,,1312.1847,arxiv,1312.1847,cs.LG,cs.LG,"A key challenge in designing convolutional network models is sizing them appropriately. Many factors are involved in these decisions, including number of layers, feature maps, kernel sizes, etc. Complicating this further is the fact that each of these influence not only the numbers and dimensions of the activation units, but also the total number of parameters. In this paper we focus on assessing the independent contributions of three of these linked variables: The numbers of layers, feature maps, and parameters. To accomplish this, we employ a recursive convolutional network whose weights are tied between layers; this allows us to vary each of the three factors in a controlled setting. We find that while increasing the numbers of layers and parameters each have clear benefit, the number of feature maps (and hence dimensionality of the representation) appears ancillary, and finds most of its benefit through the introduction of more weights. Our results (i) empirically confirm the notion that adding layers alone increases computational power, within the context of convolutional layers, and (ii) suggest that precise sizing of convolutional feature map dimensions is itself of little concern; more attention should be paid to the number of parameters in these layers instead.",https://arxiv.org/abs/1312.1847v2,https://arxiv.org/pdf/1312.1847v2
